z_r1_esq_real,z_r1_dir_real,z_r2_esq,z_r2_dir,y_r1_esq,y_r2_esq,y_r1_dir,y_r2_dir,y_eixo_r1_esq,z_eixo_r1_esq,y_eixo_r1_dir,z_eixo_r1_dir,y_eixo_r2_esq,z_eixo_r2_esq,y_eixo_r2_dir,z_eixo_r2_dir,triaxial-y,triaxial-z,roll,pitch,s1_mola1,s1_mola2,s2_mola1,s2_mola2,target
0.03670091554522514,0.028586560860276222,0.08024671673774719,-0.05995778739452362,0.7994440197944641,0.8033575415611267,0.8042851686477661,0.8081896901130676,0.8059350252151489,-1.7159183025360107,0.8097057342529297,1.7814297676086426,0.8208374977111816,-1.671228051185608,0.8246103525161743,1.69199538230896,0.7987727522850037,0.018951525911688805,-0.04506576061248779,-0.0025599156506359577,0.0006693264003843069,-0.0005999638233333826,0.0008748708060011268,-0.0005610903608612716,0.15440210700035095
-1.0907831192016602,7.160450458526611,-0.5667964816093445,-0.26107630133628845,1.7129864692687988,1.4561372995376587,1.4277231693267822,1.7161527872085571,0.34772223234176636,-3.286196708679199,0.35104167461395264,11.039220809936523,0.7920899391174316,-2.265385627746582,0.7955201864242554,2.40213680267334,0.6962407231330872,-0.010682734660804272,-0.04414311796426773,-0.0033507617190480232,-0.00011649930820567533,-0.00015477581473533064,0.0009237075573764741,-0.0010081526124849916,0.1556360423564911
0.0900290310382843,0.113018698990345,0.06406796723604202,-0.02482915110886097,0.8152914643287659,0.8157292604446411,0.8204207420349121,0.8191831707954407,0.8149493932723999,-1.7464520931243896,0.8193203210830688,1.950195074081421,0.8242745399475098,-1.7612218856811523,0.8284069895744324,1.8011958599090576,0.79451584815979,0.03143360838294029,-0.044830985367298126,-0.004602173808962107,0.00013832634431309998,-0.00019619843806140125,0.0013157364446669817,-0.001476646983064711,0.16097070276737213
-0.18172526359558105,-0.046105846762657166,0.15758875012397766,0.22217123210430145,0.8078444004058838,0.8743383884429932,0.8124028444290161,0.8780205845832825,0.7906439900398254,-2.000664472579956,0.7947309017181396,1.7695997953414917,0.863214910030365,-1.6544547080993652,0.8673262000083923,2.033320665359497,0.7969540357589722,0.12390390038490295,-0.04512610659003258,-0.006512644700706005,-0.00010382751497672871,-0.0006432379595935345,0.0006772241904400289,-0.0011197053827345371,0.16937890648841858
0.06149410456418991,-0.12023536115884781,0.1460854858160019,0.16355456411838531,0.8381109237670898,0.9196163415908813,0.8549726605415344,0.9296110272407532,0.8526484370231628,-1.8420841693878174,0.8572262525558472,1.7893121242523193,0.9210391640663147,-1.7895426750183105,0.9256376028060913,2.0913639068603516,0.9102293848991394,0.035892557352781296,-0.04481955245137215,-0.006851935293525457,0.0003034970723092556,-0.0011389509309083223,0.00046565139200538397,-0.0007443869253620505,0.18342871963977814
0.28643330931663513,0.09262125939130783,-0.2239421010017395,-0.10005645453929901,0.8461388945579529,0.9291418790817261,0.845313549041748,0.9290515780448914,0.8560081720352173,-1.5166689157485962,0.8602385520935059,1.9320695400238037,0.9117661714553833,-2.076683282852173,0.9159888029098511,1.756619930267334,0.9086212515830994,-0.012392186559736729,-0.04423925653100014,-0.007286005187779665,0.000935466552618891,-0.0010815224377438426,0.0008329318952746689,-0.0007443911745212972,0.16728822886943817
0.0030549305956810713,0.0020737515296787024,0.10979832708835602,0.06803572922945023,0.8059523105621338,0.8500574231147766,0.8097423911094666,0.8539257049560547,0.8071283102035522,-1.8095495700836182,0.8112146854400635,1.8142057657241821,0.8546349406242371,-1.7106950283050537,0.858808159828186,1.8879998922348022,0.7687271237373352,-0.04293174669146538,-0.04428248852491379,-0.008731797337532043,0.0005924031720496714,-0.0007969255093485117,0.0008377403719350696,-0.0006727047148160636,0.17047181725502014
0.046363670378923416,0.21665145456790924,0.08580959588289261,0.07315085083246231,0.9435954689979553,0.8049809336662292,0.9426215291023254,0.8047961592674255,0.9268094301223755,-1.6767693758010864,0.9304519295692444,1.926438570022583,0.8036206364631653,-1.6252862215042114,0.8072459101676941,1.7883388996124268,0.884329080581665,0.04846563562750816,-0.044220611453056335,-0.009953978471457958,0.0007680973503738642,-0.0015007337788119912,0.0005269472603686154,-0.0009955213172361255,0.1469828486442566
0.15048901736736298,0.007272148039191961,0.002493207110092044,0.0760778933763504,0.6713043451309204,0.8477689027786255,0.6721256375312805,0.8501065373420715,0.6782656908035278,-1.3989225625991821,0.6813719272613525,1.5856887102127075,0.8373681306838989,-1.6353305578231812,0.8407286405563354,1.7152870893478394,0.8517611622810364,-0.05133139714598656,-0.04449249058961868,-0.010847236029803753,0.0008777992916293442,-0.0008099782280623913,0.0005997433909215033,-0.00010548575664870441,0.14561037719249725
-0.07639706879854202,-0.2370465099811554,0.13983945548534393,0.1514396220445633,0.6818557381629944,0.7272945046424866,0.6848617792129517,0.7305796146392822,0.698760449886322,-1.6059863567352295,0.70187908411026,1.2925153970718384,0.7299599647521973,-1.4296306371688843,0.7331932187080383,1.7196060419082642,0.7084034085273743,0.0361592136323452,-0.03770008683204651,-0.01041584275662899,-0.0006004355964250863,-7.203688710433198e-06,0.0013049010885879397,-0.0014760413905605674,0.09523745626211166
0.018980393186211586,0.04395333677530289,-0.05249510705471039,0.017569828778505325,0.42659568786621094,0.5165161490440369,0.42864662408828735,0.5189648270606995,0.42241692543029785,-0.9549161195755005,0.4242815375328064,1.0169028043746948,0.508572518825531,-1.0312976837158203,0.5103716254234314,0.9950039982795715,0.482856810092926,0.002447492675855756,-0.023659685626626015,-0.00653510307893157,-0.0009725233539938927,0.0008561132708564401,0.0016498526092618704,-0.001579302828758955,0.07709044963121414
-0.008044952526688576,0.006343950051814318,-0.13146772980690002,0.08432167023420334,0.25136253237724304,0.3126875162124634,0.273067831993103,0.34461620450019836,0.24953533709049225,-0.5594210028648376,0.25013336539268494,0.5439451336860657,0.28924858570098877,-0.7117310166358948,0.2900368869304657,0.6503930687904358,0.3318426311016083,-0.04553655534982681,-0.009960473515093327,-0.0026409076526761055,-0.001007464830763638,0.0006072123651392758,0.0016977547202259302,-0.0017749706748872995,0.012078075669705868
-0.07007990777492523,-0.02232065424323082,-0.03123260661959648,0.038712963461875916,0.006961126811802387,0.02805168181657791,0.007079082541167736,0.028009938076138496,-0.0011203598696738482,-0.05883936583995819,-0.0011198639404028654,-0.03345605358481407,0.017898986116051674,-0.037384241819381714,0.01790539361536503,0.045315660536289215,0.05666404590010643,-0.02226608619093895,0.0007459447951987386,0.0004730193759314716,-0.0006103126797825098,0.0006834031664766371,0.0011238240404054523,-0.0011330281849950552,0.014115194790065289
-0.09117905050516129,-0.12198033928871155,0.08531992137432098,0.15181098878383636,-0.008853914216160774,0.03358934074640274,-0.013573039323091507,0.029021259397268295,-0.011311390437185764,-0.060552891343832016,-0.011236273683607578,-0.15042804181575775,0.022727109491825104,0.11054838448762894,0.0227669607847929,0.12892863154411316,0.009133021347224712,-0.010763294994831085,-0.0006275198538787663,-0.00010520033538341522,4.2414601921336725e-05,4.821537368115969e-05,0.0001374638668494299,-0.0001837782619986683,0.030527224764227867
-0.008936152793467045,-0.05304764583706856,0.290471613407135,-0.0030014514923095703,-0.036433227360248566,-0.11290360987186432,-0.034195397049188614,-0.10997382551431656,-0.018298111855983734,0.10147122293710709,-0.016883207485079765,-0.14465901255607605,-0.07279735058546066,0.4014309048652649,-0.0723206102848053,-0.11731800436973572,-0.006642296444624662,0.07623737305402756,0.0005114043015055358,-0.0013165075797587633,-0.001166690606623888,4.616345904651098e-05,-0.000369348272215575,0.0003306714352220297,0.03832191228866577
0.1045752540230751,0.037800975143909454,0.08223055303096771,-0.023390863090753555,-0.38914942741394043,-0.28700655698776245,-0.41799265146255493,-0.2997495234012604,-0.3948802351951599,0.7307407855987549,-0.3933749794960022,-0.5645617842674255,-0.27514171600341797,0.7018439769744873,-0.2739902138710022,-0.6394862532615662,-0.33172154426574707,0.09683339297771454,0.015476562082767487,0.003068653866648674,-0.002393668983131647,0.0019888824317604303,0.000319205952109769,-0.0006180203636176884,0.08663947135210037
0.07449469715356827,-0.02764374017715454,0.033306434750556946,0.10972373187541962,-0.8233444690704346,-0.6807375550270081,-0.8202088475227356,-0.6782624125480652,-0.8189070224761963,1.6557496786117554,-0.815585732460022,-1.6190309524536133,-0.6928912401199341,1.5578488111495972,-0.6899152994155884,-1.4142255783081055,-0.48725417256355286,-0.03950043395161629,0.03151470795273781,0.008300063200294971,-0.0012043165042996407,0.0013093464076519012,0.0010880861664190888,-0.0009636819595471025,0.12179778516292572
2.348062753677368,0.42236292362213135,8.454744338989258,0.4596702456474304,-1.3322091102600098,-4.238033294677734,-0.6418318152427673,0.7666152715682983,-0.8833188414573669,1.1716258525848389,-0.8784202337265015,-1.6225166320800781,-0.6935579180717468,1.1305726766586304,-0.6886752247810364,-0.8799276947975159,-0.5589503645896912,0.02672344073653221,0.043680205941200256,0.011040727607905865,-0.0008712768321856856,0.00035879816277883947,-0.00011084519792348146,-0.00034211293677799404,0.16387447714805603
-0.03334066644310951,0.07074921578168869,0.024473410099744797,0.07024634629487991,-0.8354803919792175,-0.8943510055541992,-0.8018973469734192,-0.8580978512763977,-0.8227323293685913,1.8252406120300293,-0.8183467388153076,-1.7982319593429565,-0.8796430230140686,1.8737163543701172,-0.8752238154411316,-1.808281660079956,-0.8811609148979187,0.11017876118421555,0.043880924582481384,0.009913633577525616,-0.0013452130369842052,0.0009290234302170575,-0.0009185245726257563,0.0006274397601373494,0.16449885070323944
0.10405223071575165,0.035345349460840225,0.16264212131500244,0.03282267600297928,-0.9219298362731934,-0.8879992365837097,-0.9128093719482422,-0.8813521265983582,-0.912643551826477,1.8500781059265137,-0.9088005423545837,-1.704615831375122,-0.8712332844734192,1.8972760438919067,-0.8674870729446411,-1.7087258100509644,-0.7679205536842346,-0.004169739782810211,0.04383678361773491,0.008782025426626205,-0.0006769989267922938,0.0003289362066425383,-0.0006056473939679563,0.0007574833580292761,0.15234026312828064
-2.5722362995147705,0.0355822816491127,0.5335056781768799,0.00452026491984725,-0.6978408098220825,-1.5935938358306885,0.03314278647303581,-1.0210411548614502,-0.14119111001491547,0.11603649705648422,-0.1368255764245987,-1.2128005027770996,-0.9820375442504883,2.101799726486206,-0.9781038761138916,-1.6669971942901611,-0.6257296204566956,-0.050351835787296295,0.04394745081663132,0.007823019288480282,-0.0004288954078219831,0.0005118917906656861,-0.0003919648297596723,0.00076818693196401,0.1422816514968872
1.249596118927002,-0.34841567277908325,-0.3087039589881897,0.19616249203681946,-1.156179428100586,-0.6897904872894287,-1.1210185289382935,-0.648625373840332,-0.9383918642997742,3.072551727294922,-0.9338488578796387,-2.203179121017456,-0.6469668745994568,1.3304628133773804,-0.6430516242980957,-1.4706501960754395,-0.7095232605934143,-0.08828470855951309,0.0437132902443409,0.007157901301980019,3.0500956199830398e-05,5.210150629864074e-05,-0.0005503150168806314,0.0008780959760770202,0.1623961180448532
